month,day_of_month,hour,outdoor_temperature,outdoor_humidity,wind_speed,wind_direction,diffuse_solar_radiation,direct_solar_radiation,htg_setpoint,clg_setpoint,core_bottom_air_temperature,core_mid_air_temperature,core_top_air_temperature,firstfloor_plenum_air_temperature,midfloor_plenum_air_temperature,topfloor_plenum_air_temperature,perimeter_bot_zn_1_air_temperature,perimeter_bot_zn_2_air_temperature,perimeter_bot_zn_3_air_temperature,perimeter_bot_zn_4_air_temperature,perimeter_mid_zn_1_air_temperature,perimeter_mid_zn_2_air_temperature,perimeter_mid_zn_3_air_temperature,perimeter_mid_zn_4_air_temperature,perimeter_top_zn_1_air_temperature,perimeter_top_zn_2_air_temperature,perimeter_top_zn_3_air_temperature,perimeter_top_zn_4_air_temperature,core_bottom_air_humidity,core_mid_air_humidity,core_top_air_humidity,firstfloor_plenum_air_humidity,midfloor_plenum_air_humidity,topfloor_plenum_air_humidity,perimeter_bot_zn_1_air_humidity,perimeter_bot_zn_2_air_humidity,perimeter_bot_zn_3_air_humidity,perimeter_bot_zn_4_air_humidity,perimeter_mid_zn_1_air_humidity,perimeter_mid_zn_2_air_humidity,perimeter_mid_zn_3_air_humidity,perimeter_mid_zn_4_air_humidity,perimeter_top_zn_1_air_humidity,perimeter_top_zn_2_air_humidity,perimeter_top_zn_3_air_humidity,perimeter_top_zn_4_air_humidity,HVAC_electricity_demand_rate
7.0,1.0,1.0,24.930679321289062,85.5,1.0,35.0,0.0,0.0,15.600000381469727,26.700000762939453,26.12036895751953,25.880056381225586,25.752731323242188,25.396652221679688,25.35137176513672,24.994884490966797,25.307504653930664,25.290374755859375,25.277259826660156,25.283374786376953,25.705474853515625,25.712743759155273,25.700180053710938,25.701007843017578,25.59210968017578,25.588359832763672,25.58696174621582,25.589113235473633,43.372676849365234,44.35585403442383,44.75463104248047,52.876197814941406,55.1883659362793,57.832054138183594,60.755741119384766,60.653465270996094,59.80901336669922,60.68511199951172,62.77424240112305,63.72610092163086,62.80864334106445,63.79020309448242,65.70919799804688,66.74967193603516,65.74540710449219,66.73881530761719,201.198974609375
7.0,1.0,1.0,25.01704978942871,86.0,1.0,60.0,0.0,0.0,15.600000381469727,26.700000762939453,26.12343978881836,25.88494300842285,25.754636764526367,25.399015426635742,25.354482650756836,24.989458084106445,25.30942153930664,25.293025970458984,25.279556274414062,25.284313201904297,25.711172103881836,25.719385147094727,25.706390380859375,25.70580291748047,25.595380783081055,25.59286880493164,25.590782165527344,25.591440200805664,43.36480712890625,44.343021392822266,44.749576568603516,52.94244384765625,55.2669563293457,57.9500846862793,60.851463317871094,60.7520866394043,59.90830993652344,60.78994369506836,62.882598876953125,63.830448150634766,62.915008544921875,63.90147018432617,65.83277893066406,66.86668395996094,65.86675262451172,66.86456298828125,201.198974609375
7.0,1.0,2.0,25.111736297607422,86.33333587646484,1.0,73.33333587646484,0.0,0.0,15.600000381469727,26.700000762939453,26.12655258178711,25.889854431152344,25.756671905517578,25.401426315307617,25.35763168334961,24.985422134399414,25.311534881591797,25.295381546020508,25.28209686279297,25.286043167114258,25.71712875366211,25.725744247436523,25.712902069091797,25.71150779724121,25.5989990234375,25.59714126586914,25.59499168395996,25.594785690307617,43.35682678222656,44.33012390136719,44.744178771972656,53.01036834716797,55.34774398803711,58.06611633300781,60.94974899291992,60.85517501831055,60.00999450683594,60.895320892333984,62.9946174621582,63.940738677978516,63.02488708496094,64.01419067382812,65.96061706542969,66.99054718017578,65.99217224121094,66.99219512939453,201.198974609375
7.0,1.0,2.0,25.206424713134766,86.66666412353516,1.0,86.66666412353516,0.0,0.0,15.600000381469727,26.700000762939453,26.129676818847656,25.894725799560547,25.75882911682129,25.40388298034668,25.360816955566406,24.98269271850586,25.313873291015625,25.297773361206055,25.284866333007812,25.288240432739258,25.723323822021484,25.73213005065918,25.719642639160156,25.71770477294922,25.60297966003418,25.60154151916504,25.59955406188965,25.598770141601562,43.34882354736328,44.31734085083008,44.73845672607422,53.07986831665039,55.43058776855469,58.180240631103516,61.05029296875,60.96131896972656,60.11391067504883,61.0022087097168,63.11007308959961,64.05547332763672,63.138221740722656,64.12960052490234,66.0922622680664,67.1194076538086,66.12142181396484,67.12281036376953,201.198974609375
7.0,1.0,2.0,25.301111221313477,87.0,1.0,100.0,0.0,0.0,15.600000381469727,26.700000762939453,26.132863998413086,25.899696350097656,25.761194229125977,25.406415939331055,25.36408233642578,24.981184005737305,25.317943572998047,25.3004093170166,25.28635025024414,25.29069709777832,25.731538772583008,25.738853454589844,25.724960327148438,25.724254608154297,25.60918617248535,25.606361389160156,25.602746963500977,25.603208541870117,43.340660095214844,44.30430221557617,44.73218536376953,53.15082931518555,55.51531982421875,58.292701721191406,61.14756393432617,61.0697135925293,60.22542953491211,61.11128616333008,63.22219467163086,64.17339324951172,63.26112747192383,64.24813842773438,66.22026824951172,67.25199127197266,66.26117706298828,67.25701141357422,201.198974609375
7.0,1.0,2.0,25.39579963684082,87.33333587646484,1.0,113.33333587646484,0.0,0.0,15.600000381469727,26.700000762939453,26.136127471923828,25.90479850769043,25.763797760009766,25.40903663635254,25.36745834350586,24.9808406829834,25.32236099243164,25.303316116333008,25.2879638671875,25.29334831237793,25.740270614624023,25.745975494384766,25.730520248413086,25.731130599975586,25.616004943847656,25.611661911010742,25.60620880126953,25.608055114746094,43.33230209350586,44.29092025756836,44.72528076171875,53.22321701049805,55.601844787597656,58.4036750793457,61.24658203125,61.180274963378906,60.339515686035156,61.22281265258789,63.33660125732422,64.29425811767578,63.387386322021484,64.36990356445312,66.3509521484375,67.38805389404297,66.40499877929688,67.39498138427734,201.198974609375
7.0,1.0,2.0,25.49048614501953,87.66666412353516,1.0,126.66666412353516,0.0,0.0,15.600000381469727,26.700000762939453,26.139429092407227,25.909944534301758,25.766626358032227,25.411739349365234,25.370927810668945,24.981632232666016,25.326356887817383,25.306428909301758,25.290401458740234,25.296178817749023,25.74859619140625,25.75336456298828,25.737037658691406,25.738252639770508,25.622509002685547,25.617361068725586,25.61074447631836,25.613285064697266,43.32384490966797,44.277427673339844,44.71778869628906,53.29706954956055,55.69024658203125,58.513275146484375,61.35017395019531,61.293251037597656,60.45368957519531,61.33686065673828,63.456764221191406,64.41858673095703,63.51431655883789,64.4952163696289,66.48797607421875,67.52790069580078,66.54973602294922,67.53681945800781,201.198974609375
7.0,1.0,2.0,25.585172653198242,88.0,1.0,140.0,0.0,0.0,15.600000381469727,26.700000762939453,26.14274024963379,25.915069580078125,25.76966094970703,25.414508819580078,25.374462127685547,24.98350715637207,25.329975128173828,25.309694290161133,25.293533325195312,25.29918098449707,25.75650978088379,25.760915756225586,25.74431037902832,25.74556541442871,25.628740310668945,25.62339973449707,25.616235733032227,25.618886947631836,43.315364837646484,44.26399230957031,44.70974349975586,53.3724479675293,55.78062438964844,58.621673583984375,61.45820617675781,61.408851623535156,60.568416595458984,61.45346450805664,63.582725524902344,64.5467758178711,63.642677307128906,64.6242904663086,66.63117980957031,67.67179107666016,66.69583129882812,67.68257141113281,201.198974609375
7.0,1.0,3.0,25.651683807373047,88.33333587646484,0.9166666865348816,140.0,0.0,0.0,15.600000381469727,26.700000762939453,26.145980834960938,25.91999053955078,25.772777557373047,25.417251586914062,25.377920150756836,24.986120223999023,25.332822799682617,25.312379837036133,25.2963809967041,25.301692962646484,25.763534545898438,25.76778793334961,25.751211166381836,25.75229835510254,25.634254455566406,25.628931045532227,25.6215763092041,25.624095916748047,43.307071685791016,44.2510986328125,44.70148849487305,53.44554138183594,55.868446350097656,58.72441482543945,61.566097259521484,61.52342224121094,60.680992126464844,61.56871795654297,63.70848083496094,64.67413330078125,63.768882751464844,64.75215911865234,66.77381134033203,67.81452941894531,66.83912658691406,67.82671356201172,201.198974609375
7.0,1.0,3.0,25.71819496154785,88.66666412353516,0.8333333134651184,140.0,0.0,0.0,15.600000381469727,26.700000762939453,26.149242401123047,25.9249210357666,25.77610969543457,25.419965744018555,25.381311416625977,24.989364624023438,25.335081100463867,25.314468383789062,25.29871940612793,25.303688049316406,25.770002365112305,25.77409553527832,25.757646560668945,25.758556365966797,25.639328002929688,25.634008407592773,25.62659454345703,25.628950119018555,43.29872512817383,44.23818588256836,44.692657470703125,53.51362609863281,55.95035171508789,58.818084716796875,61.66916275024414,61.63280487060547,60.788047790527344,61.678489685058594,63.82752990722656,64.79489135742188,63.88804244995117,64.87309265136719,66.9090347290039,67.9500961303711,66.97455596923828,67.96328735351562,201.198974609375
7.0,1.0,3.0,25.784704208374023,89.0,0.75,140.0,0.0,0.0,15.600000381469727,26.700000762939453,26.152496337890625,25.929800033569336,25.77958106994629,25.422645568847656,25.384628295898438,24.993026733398438,25.337032318115234,25.316213607788086,25.300722122192383,25.30539321899414,25.776140213012695,25.7800350189209,25.763729095458984,25.76450538635254,25.64418601989746,25.638818740844727,25.631380081176758,25.633604049682617,43.290401458740234,44.22541046142578,44.683467864990234,53.575599670410156,56.02500534057617,58.90188980102539,61.76468276977539,61.734310150146484,60.88723373413086,61.780189514160156,63.93682098388672,64.90606689453125,63.99755096435547,64.9842300415039,67.03352355957031,68.07526397705078,67.09931182861328,68.08917999267578,201.198974609375
7.0,1.0,3.0,25.851215362548828,89.33333587646484,0.6666666865348816,140.0,0.0,0.0,15.600000381469727,26.700000762939453,26.155803680419922,25.934770584106445,25.783279418945312,25.425325393676758,25.3879337310791,24.997089385986328,25.338912963867188,25.31787109375,25.302648544311523,25.30704116821289,25.782251358032227,25.785932540893555,25.76978874206543,25.77044677734375,25.64910316467285,25.64366912841797,25.636234283447266,25.638336181640625,43.281944274902344,44.212398529052734,44.67367172241211,53.631019592285156,56.09178161621094,58.975399017333984,61.85124969482422,61.82643508911133,60.977081298828125,61.87238693237305,64.03450012207031,65.00566101074219,64.09541320800781,65.0836410522461,67.14534759521484,68.18791961669922,67.21137237548828,68.202392578125,201.198974609375
7.0,1.0,3.0,25.917726516723633,89.66666412353516,0.5833333134651184,140.0,0.0,0.0,15.600000381469727,26.700000762939453,26.15909767150879,25.9396915435791,25.787071228027344,25.427995681762695,25.391206741333008,25.00135040283203,25.34075164794922,25.319496154785156,25.304567337036133,25.308683395385742,25.788251876831055,25.791730880737305,25.775787353515625,25.77632713317871,25.654001235961914,25.648513793945312,25.64112663269043,25.643102645874023,43.27351760864258,44.199527740478516,44.663639068603516,53.679779052734375,56.150569915771484,59.03911590576172,61.92849349975586,61.90869903564453,61.057064056396484,61.95462417602539,64.12049102783203,65.0934829711914,64.18140411376953,65.171142578125,67.24435424804688,68.28775024414062,67.31039428710938,68.3026123046875,201.198974609375
7.0,1.0,3.0,25.984235763549805,90.0,0.5,140.0,0.0,0.0,15.600000381469727,26.700000762939453,26.162424087524414,25.944669723510742,25.79102897644043,25.430673599243164,25.394481658935547,25.005817413330078,25.342561721801758,25.321102142333984,25.30651092529297,25.310340881347656,25.79422950744629,25.79751968383789,25.781827926635742,25.782236099243164,25.658946990966797,25.653409957885742,25.64613151550293,25.647968292236328,43.265010833740234,44.186500549316406,44.65316390991211,53.72166442871094,56.20105743408203,59.09278106689453,61.99606704711914,61.98074722290039,61.12678146362305,62.026519775390625,64.1940689086914,65.16875457763672,64.2547378540039,65.2459487915039,67.32977294921875,68.37398529052734,67.39556884765625,68.38904571533203,201.198974609375
7.0,1.0,4.0,25.92623519897461,90.0,0.5833333134651184,125.0,0.0,0.0,17.799999237060547,25.600000381469727,25.620988845825195,25.949573516845703,25.795019149780273,25.474367141723633,25.397762298583984,25.010452270507812,24.919822692871094,25.078405380249023,24.831737518310547,25.087923049926758,25.799013137817383,25.80207633972168,25.786548614501953,25.786890029907227,25.662851333618164,25.65723419189453,25.650074005126953,25.651716232299805,44.152122497558594,44.17367935180664,44.64260482788086,53.27067184448242,56.25254440307617,59.1469841003418,62.3466682434082,62.21099853515625,61.53895568847656,62.2430534362793,64.2737045288086,65.25033569335938,64.3346176147461,65.3271484375,67.42101287841797,68.46623992919922,67.48665618896484,68.48168182373047,6394.46875
7.0,1.0,4.0,25.86823272705078,90.0,0.6666666865348816,110.0,0.0,0.0,17.799999237060547,25.600000381469727,24.89903450012207,25.95460319519043,25.799211502075195,25.476213455200195,25.401094436645508,25.015422821044922,24.40024757385254,24.75200080871582,24.259536743164062,24.78682518005371,25.802616119384766,25.805404663085938,25.78995704650879,25.7902774810791,25.66570472717285,25.65996742248535,25.652923583984375,25.654321670532227,45.1711311340332,44.1605339050293,44.63151931762695,52.7083740234375,56.31072235107422,59.207698822021484,62.23579406738281,62.26712417602539,61.4225959777832,62.305694580078125,64.36810302734375,65.34701538085938,64.42976379394531,65.42359924316406,67.52745819091797,68.57395935058594,67.5931167602539,68.58999633789062,6688.00634765625
7.0,1.0,4.0,25.810232162475586,90.0,0.75,95.0,0.0,0.0,17.799999237060547,25.600000381469727,24.526811599731445,25.959800720214844,25.80365753173828,25.393207550048828,25.404481887817383,25.020795822143555,24.133743286132812,24.554279327392578,23.982545852661133,24.601604461669922,25.805551528930664,25.80803680419922,25.792644500732422,25.79291343688965,25.667984008789062,25.662105560302734,25.6551456451416,25.656267166137695,45.15298080444336,44.146949768066406,44.6197624206543,52.26237487792969,56.377479553222656,59.27681350708008,60.96799087524414,61.696563720703125,60.0029182434082,61.79917526245117,64.47802734375,65.4594497680664,64.5406494140625,65.53602600097656,67.65006256103516,68.69794464111328,67.71595001220703,68.71485900878906,6651.53369140625
7.0,1.0,4.0,25.752229690551758,90.0,0.8333333134651184,80.0,0.0,0.0,17.799999237060547,25.600000381469727,24.942075729370117,25.965009689331055,25.808218002319336,25.350313186645508,25.407859802246094,25.026384353637695,24.456045150756836,24.731224060058594,24.352928161621094,24.76845932006836,25.806650161743164,25.810298919677734,25.796785354614258,25.795122146606445,25.668371200561523,25.663951873779297,25.65878677368164,25.657869338989258,43.571372985839844,44.13334274291992,44.60770797729492,52.090450286865234,56.45305633544922,59.35498046875,58.83708190917969,60.50765609741211,57.647953033447266,60.696285247802734,64.6078109741211,65.58621215820312,64.6587905883789,65.66300964355469,67.79387664794922,68.8366928100586,67.84668731689453,68.85469818115234,201.198974609375
7.0,1.0,4.0,25.694229125976562,90.0,0.9166666865348816,65.0,9.333333015441895,0.0,17.799999237060547,25.600000381469727,25.490924835205078,25.970081329345703,25.812755584716797,25.348175048828125,25.411258697509766,25.032365798950195,24.866676330566406,25.00525665283203,24.80393409729004,25.021137237548828,25.8131103515625,25.818321228027344,25.80657196044922,25.802974700927734,25.67414665222168,25.67156982421875,25.667984008789062,25.665157318115234,42.05587387084961,44.12009811401367,44.59571838378906,52.07917404174805,56.536903381347656,59.44104766845703,57.288970947265625,59.49920654296875,55.98165512084961,59.77195739746094,64.72897338867188,65.7024917602539,64.76717376708984,65.77993774414062,67.92855072021484,68.96427917480469,67.967529296875,68.9837417602539,201.198974609375
7.0,1.0,4.0,25.636226654052734,90.0,1.0,50.0,13.5,0.0,17.799999237060547,25.600000381469727,25.87080192565918,25.975072860717773,25.817394256591797,25.362539291381836,25.41480255126953,25.03968048095703,25.140384674072266,25.21065330505371,25.09711265563965,25.209760665893555,25.824962615966797,25.831344604492188,25.82044792175293,25.815807342529297,25.68548011779785,25.684293746948242,25.681367874145508,25.67753791809082,41.129093170166016,44.10707092285156,44.58346176147461,52.13017654418945,56.6281852722168,59.53117370605469,56.5407829284668,58.9378547668457,55.19956970214844,59.26371765136719,64.8404312133789,65.81024932861328,64.87079620361328,65.8884048461914,68.05225372314453,69.0822525024414,68.08287048339844,69.10323333740234,201.198974609375
7.0,1.0,5.0,25.642683029174805,90.16666412353516,1.0,48.33333206176758,17.66666603088379,0.0,20.0,25.0,25.068735122680664,25.073062896728516,25.052797317504883,25.425701141357422,25.4981746673584,25.144662857055664,24.880474090576172,25.004592895507812,24.758155822753906,25.004436492919922,25.051387786865234,25.052013397216797,25.050905227661133,25.05019760131836,25.035737991333008,25.035520553588867,25.035367965698242,25.03484535217285,42.751338958740234,46.548622131347656,46.64275360107422,50.90286636352539,55.85017776489258,58.634033203125,58.4556999206543,59.061466217041016,55.59037780761719,59.39091110229492,66.0552749633789,66.97786712646484,66.07559204101562,67.03428649902344,68.93866729736328,69.91473388671875,68.9599838256836,69.9290771484375,24904.052734375
7.0,1.0,5.0,25.649137496948242,90.33333587646484,1.0,46.66666793823242,21.83333396911621,0.0,20.0,25.0,24.508556365966797,24.457290649414062,24.47585105895996,25.411163330078125,25.479473114013672,25.16254997253418,24.490381240844727,24.75023651123047,24.277427673339844,24.77284049987793,24.629404067993164,24.82646942138672,24.57902717590332,24.829561233520508,24.66455078125,24.816287994384766,24.62845802307129,24.834850311279297,43.546714782714844,47.86003875732422,47.888343811035156,49.857391357421875,55.16085433959961,57.72750473022461,61.093353271484375,58.973228454589844,55.67544937133789,59.27695083618164,65.31407165527344,66.02852630615234,65.36701965332031,66.10138702392578,68.1614761352539,68.98013305664062,68.20525360107422,68.996337890625,17676.83203125
7.0,1.0,5.0,25.65559196472168,90.5,1.0,45.0,26.0,0.0,20.0,25.0,24.42790412902832,24.31708335876465,24.304523468017578,25.306415557861328,25.357290267944336,25.082944869995117,24.2913761138916,24.62861442565918,24.045963287353516,24.67052459716797,24.61876106262207,24.996305465698242,24.524690628051758,24.99639320373535,24.641958236694336,24.933671951293945,24.57341766357422,24.968379974365234,42.98637390136719,47.55938720703125,47.75267791748047,49.28600311279297,54.7331657409668,57.0672607421875,62.91389846801758,58.308467864990234,54.6168098449707,58.62553024291992,63.05595779418945,64.0159683227539,63.022743225097656,64.1230239868164,66.05975341796875,67.09224700927734,66.03675842285156,67.15686798095703,17677.6796875
7.0,1.0,5.0,25.66204833984375,90.66666412353516,1.0,43.33333206176758,39.33333206176758,0.0,20.0,25.0,24.53065299987793,24.36446189880371,24.32291030883789,25.18793487548828,25.22004508972168,24.98745346069336,24.2771053314209,24.62126350402832,24.035491943359375,24.671735763549805,24.717788696289062,24.99808120727539,24.60457992553711,24.998096466064453,24.725833892822266,24.996944427490234,24.642629623413086,24.99754524230957,41.95640182495117,46.6952018737793,47.02586364746094,48.9001579284668,54.38124084472656,56.49457931518555,63.80261993408203,57.266605377197266,52.86019515991211,57.639068603515625,60.6932258605957,62.42185592651367,60.48280334472656,62.54841232299805,63.80244445800781,65.42938995361328,63.637115478515625,65.5979995727539,17870.033203125
7.0,1.0,5.0,25.668502807617188,90.83333587646484,1.0,41.66666793823242,52.66666793823242,0.0,20.0,25.0,24.597475051879883,24.399812698364258,24.350515365600586,25.123567581176758,25.143768310546875,24.92413902282715,24.319135665893555,24.658199310302734,24.08563995361328,24.70615577697754,24.770782470703125,24.998668670654297,24.654441833496094,24.998693466186523,24.778364181518555,24.99854278564453,24.69301986694336,24.998647689819336,41.07038497924805,45.90657424926758,46.30364227294922,48.407508850097656,53.78617477416992,55.816280364990234,64.27555084228516,56.13151931762695,51.073970794677734,56.5909309387207,58.743656158447266,60.9307861328125,58.33699417114258,61.082801818847656,61.88134002685547,64.01110076904297,61.55192184448242,64.19827270507812,17451.837890625
